customer_id,tension,tariff,power,department,section,segment,zone
131403,BT 230 V,TCB,3700,10,2,13,31
131404,BT 230 V,TRD,3700,1,18,124,10
131405,BT 230 V,TRS,4600,17,2,202,15
131406,BT 230 V,TCB,3700,1,15,211,5
131407,BT 230 V,TCBT,3700,15,1,139,601
131409,BT 230 V,TCB,3700,1,7,203,7
131411,BT 230 V,TCB,3700,3,17,282,53
131412,BT 230 V,TRD,3700,1,10,9,800
131413,BT 400 V,TGS,35000,18,6,2,601
131414,BT 230 V,TGS,2300,6,1,3,13
131415,BT 230 V,TCBD,3700,1,17,430,46
131416,BT 230 V,TCBD,3700,3,16,319,605
131417,BT 230 V,TCB,3700,3,8,54,14
131418,BT 230 V,TGS,3700,8,1,8,500
131423,BT 230 V,TCB,2300,18,14,102,12
131427,BT 230 V,TCBD,3700,1,16,225,606
131428,BT 230 V,TRS,7400,1,22,203,6
131429,BT 230 V,TRS,4600,12,1,9,2
131430,BT 230 V,TRD,3700,4,1,129,818
131431,BT 230 V,TCB,3700,3,12,203,8
131433,BT 230 V,TCB,3700,1,21,128,33
131434,BT 230 V,TRS,3700,15,3,205,801
131435,BT 230 V,TRS,3700,1,17,211,11
131436,BT 230 V,TRS,3700,3,4,244,12
131437,BT 230 V,TRT,4600,1,15,212,13
131438,BT 230 V,TRS,3700,5,12,109,8
131439,BT 230 V,TRS,3700,17,1,37,4
131440,BT 230 V,TCBD,3700,3,17,645,812
131441,BT 230 V,TCB,3700,3,4,11,5
131442,BT 230 V,TRS,2300,3,17,77,5
131443,BT 230 V,TRS,4600,1,24,110,6
131444,BT 230 V,TRD,3700,1,18,125,1
131446,BT 230 V,TRS,3700,4,1,21,5
131447,BT 230 V,TCB,3700,16,1,221,27
131448,BT 230 V,TCBD,3700,10,1,529,613
131449,BT 230 V,TRS,4600,3,37,133,12
131450,BT 230 V,TCBT,3700,3,37,417,600
131452,BT 230 V,TRS,3700,14,1,116,802
131457,BT 230 V,TRS,3700,3,5,15,1
131458,BT 230 V,TRD,7400,1,10,250,17
131461,BT 230 V,TCB,3700,1,18,320,5
131462,BT 230 V,TRS,3700,7,1,8,1
131464,BT 230 V,TRD,4600,1,12,15,600
131467,BT 230 V,TRS,7400,1,10,237,9
131468,BT 230 V,TRS,4600,1,3,202,6
131469,BT 230 V,TRS,3700,3,13,10,1
131472,BT 230 V,TRS,3700,1,17,141,604
131473,MT 15 KV,UTE-FRON,2200,10,7,4,2
131474,BT 400 V,AMC,9900,3,37,142,27
131483,BT 230 V,TRD,3700,18,1,5,2
131485,BT 230 V,TRD,3700,1,11,90,824
131486,BT 230 V,TRD,4600,15,1,27,1
131487,BT 230 V,TRS,4600,1,10,125,3
131488,BT 230 V,TGS,12000,10,7,305,1
131489,BT 230 V,TRD,3700,1,23,4,600
131490,BT 230 V,TCB,3700,3,27,95,10
131491,BT 230 V,TRS,3700,1,11,229,5
131492,BT 230 V,TCBT,3700,3,4,338,701
131493,BT 230 V,TCB,3700,10,2,208,36
131497,BT 230 V,TCB,3700,13,3,103,51
131498,BT 230 V,TRS,2300,1,10,124,5
131501,BT 230 V,TRD,9200,18,9,6,3
131503,BT 230 V,TGS,3700,3,37,486,101
131504,BT 230 V,TRS,3700,14,3,106,3
131505,BT 230 V,TRS,30000,2,5,101,1
131507,BT 230 V,TCB,3700,18,6,704,600
131509,BT 230 V,TCBD,3700,15,1,139,27
131510,BT 230 V,TCBT,3700,13,1,206,602
131511,BT 230 V,TRS,7400,1,4,202,7
131513,BT 230 V,TCB,3700,15,1,16,8
131516,BT 230 V,TCBD,3700,3,37,192,5
131519,BT 230 V,TRD,3700,3,37,226,702
131520,BT 230 V,TCB,3700,10,1,530,619
131521,BT 230 V,TRD,7400,10,6,111,600
131522,BT 230 V,TRS,3700,3,37,134,25
131523,BT 230 V,TRS,3700,10,6,709,672
131525,BT 230 V,TGS,9200,1,10,61,16
131526,BT 230 V,TCBD,3700,3,4,338,701
131528,BT 230 V,TCB,3700,1,10,216,6
131531,BT 230 V,TRS,3700,1,99,151,7
131532,BT 230 V,TRS,3700,15,3,6,601
131533,BT 230 V,TCBT,3700,3,4,32,17
131534,BT 230 V,TRS,2300,6,1,28,816
131536,BT 230 V,TCB,3700,1,12,11,6
131537,BT 230 V,TRS,4600,1,10,53,2
131538,BT 230 V,TRS,3700,12,1,15,8
131539,BT 230 V,TRD,6000,1,18,111,7
131540,BT 230 V,TCB,3700,13,1,119,3
131541,BT 230 V,TCBD,3700,12,1,20,8
131543,BT 230 V,TCBD,3700,5,14,14,3
131545,BT 230 V,TCB,3700,14,1,6,9
131548,BT 230 V,TRS,3700,3,17,182,60
131549,BT 230 V,TCB,2300,18,3,106,600
131551,BT 230 V,TCBT,3700,3,16,213,33
131552,BT 230 V,TRD,4600,1,8,105,6
131553,BT 230 V,TCB,3700,15,2,18,1
131554,BT 230 V,TCB,3700,1,12,24,4
131555,BT 230 V,TGS,4600,1,24,101,2
131557,BT 230 V,TRS,3700,14,1,11,2
131558,BT 230 V,TRS,7400,1,1,1,4
131559,BT 230 V,TCB,3700,6,4,4,13
131562,BT 230 V,TRS,3700,15,1,339,608
131563,BT 230 V,TCB,3700,1,18,226,600
131565,BT 230 V,TCBT,3700,15,1,139,45
131566,BT 230 V,TGS,4600,5,3,307,604
131567,BT 230 V,TRS,2300,1,12,117,5
131569,BT 230 V,TCB,3700,8,1,28,18
131571,BT 230 V,TRD,12000,1,10,56,13
131573,BT 230 V,TRS,4600,10,3,27,627
131576,BT 230 V,TRS,2300,5,12,109,6
131578,BT 230 V,TRD,4600,10,6,709,16
131581,BT 230 V,TCB,3700,3,16,208,601
131583,BT 230 V,TRS,3700,5,6,212,805
131586,BT 230 V,TRD,3700,1,99,53,10
131587,BT 230 V,TCB,3700,1,22,223,1
131590,BT 230 V,TGS,4600,1,24,207,11
131591,BT 230 V,TRS,5500,1,18,225,5
131592,BT 230 V,TRS,3700,1,20,34,8
131595,BT 230 V,TCB,3700,12,5,203,608
131596,BT 230 V,TCB,3700,14,3,4,4
131597,BT 230 V,TRS,3700,1,24,209,8
131598,BT 230 V,TRS,3700,18,1,17,1
131599,BT 230 V,TRS,4600,5,3,108,600
131601,BT 230 V,TRD,3700,1,10,230,5
131603,BT 230 V,TRS,3700,19,1,218,21
131605,BT 230 V,TRS,3700,3,37,283,600
131607,BT 230 V,TGS,7400,5,3,6,20
131608,BT 230 V,TRS,7400,14,1,217,45
131610,BT 230 V,TRD,7400,17,1,7,8
131611,BT 230 V,TCB,3700,13,1,212,5
131613,BT 230 V,TRD,7400,1,5,104,10
131614,BT 230 V,TRS,7400,1,7,303,8
131619,BT 230 V,TCBD,3700,1,11,97,812
131620,BT 230 V,TRD,3700,1,17,27,2
131622,BT 230 V,TRD,7400,5,12,4,3
131623,BT 230 V,TRS,4600,1,18,111,8
131624,BT 230 V,TCB,3700,1,18,227,6
131625,BT 230 V,TRS,7400,10,6,204,35
131627,BT 230 V,TGS,4600,15,1,20,4
131628,BT 230 V,TCBD,3700,3,16,213,34
131630,BT 230 V,TRD,3700,15,1,339,37
131631,BT 230 V,TRS,3700,3,27,21,9
131632,BT 230 V,TRS,3700,1,1,1,7
131633,BT 230 V,TRS,4600,15,2,3,1
131636,BT 230 V,TGS,9200,1,14,214,9
131637,BT 230 V,TRD,3700,1,21,141,7
131638,BT 230 V,TRD,6000,1,24,5,604
131639,BT 230 V,TRD,4600,7,1,23,6
131640,BT 230 V,TCB,3700,14,4,4,7
131641,BT 400 V,TRS,7600,3,5,9,7
131642,BT 230 V,TCBD,3700,2,1,3,1
131643,BT 230 V,TRS,4600,1,21,132,6
131644,BT 230 V,TRD,3700,3,37,236,21
131645,BT 230 V,TRS,4600,5,4,10,604
131646,BT 230 V,TRD,3700,3,5,10,14
131649,BT 230 V,TCBT,3700,3,4,338,700
131650,BT 230 V,TCBD,3700,3,4,338,701
131651,BT 230 V,TGS,4600,5,1,3,14
131653,BT 230 V,TCBD,3700,3,4,338,57
131655,BT 230 V,TRD,4600,3,37,441,15
131656,BT 230 V,TRD,3700,1,21,14,7
131657,BT 230 V,TRD,12000,14,10,208,802
131659,BT 230 V,TRS,3700,3,8,219,34
131660,BT 230 V,TRD,3700,9,1,226,605
131662,BT 230 V,TGS,3700,18,1,13,5
131663,BT 230 V,TCBT,3700,3,16,319,606
131664,BT 230 V,TCB,3700,10,1,317,3
131666,BT 230 V,TRS,3700,10,1,117,31
131668,BT 400 V,TGS,15000,3,37,526,602
131670,BT 230 V,TCBT,2300,10,3,22,22
131671,BT 230 V,TRD,4600,1,99,58,10
131673,BT 230 V,TRS,3700,5,12,10,12
131674,BT 230 V,TRT,3700,3,17,51,9
131677,BT 230 V,TCBT,3700,10,1,430,700
131680,BT 230 V,TRS,4600,1,20,49,5
131681,BT 230 V,TRD,4600,1,11,268,7
131682,BT 230 V,TRD,4600,17,1,22,12
131683,BT 230 V,TRD,3700,1,22,228,8
131685,BT 230 V,TRD,7400,1,18,321,2
131686,BT 230 V,TRD,4600,5,1,108,12
131688,BT 230 V,TCBD,3700,15,1,30,803
131690,BT 230 V,TRS,3700,3,17,49,805
131692,BT 230 V,TRS,2300,11,12,223,8
131693,BT 230 V,TRD,4600,15,8,6,1
131695,BT 230 V,TRD,4600,16,6,22,817
131696,BT 230 V,TGS,9200,18,1,8,14
131699,BT 230 V,TRS,3700,1,22,134,9
131700,BT 230 V,TRS,3700,14,1,217,28
131703,BT 230 V,TRD,3700,11,1,224,214
131707,BT 230 V,TRS,4600,9,1,215,25
131708,BT 230 V,TRS,3700,1,10,219,3
131709,BT 230 V,TCB,3700,1,23,4,1
131712,BT 230 V,TRS,4600,1,22,7,1
131713,BT 230 V,TRD,3700,1,20,44,600
131715,BT 230 V,TCB,3700,1,19,13,4
131717,BT 230 V,TCB,2300,1,16,42,6
131719,BT 230 V,TRS,3700,1,20,24,1
131721,BT 230 V,TCBD,3700,3,6,10,604
131723,BT 230 V,TRD,4600,11,2,111,4
131726,BT 230 V,TCBD,3700,1,17,27,700
131728,BT 230 V,TRS,3700,3,37,138,21
131730,BT 230 V,TRS,7400,18,6,404,4
131731,BT 230 V,TRS,4600,10,5,207,34
131732,BT 230 V,TRD,3700,1,21,128,32
131734,BT 230 V,TRD,3700,3,4,143,6
131735,BT 230 V,TRS,3700,10,1,117,700
131736,BT 230 V,TRS,4600,4,2,5,1
131739,BT 230 V,TRS,3700,3,8,39,806
131742,BT 230 V,TRD,4600,5,14,2,10
131743,BT 230 V,TRS,4600,6,5,1,4
131746,BT 230 V,TRS,3700,15,3,6,7
131747,BT 230 V,TRD,3700,3,27,311,700
131749,BT 230 V,TCB,3700,1,18,222,8
131750,BT 230 V,TRS,7400,1,24,208,6
131751,BT 230 V,TRD,4600,1,18,205,5
131754,BT 230 V,TRS,2400,1,18,230,7
131756,BT 230 V,TRS,7400,1,4,202,9
131757,BT 230 V,TRS,3700,4,1,432,54
131758,BT 230 V,TRS,3700,6,1,27,1
131760,BT 230 V,TRD,3700,17,3,203,32
131761,BT 230 V,TRS,3700,18,1,226,602
131762,BT 230 V,TCBD,3700,1,16,8,603
131763,BT 230 V,TCBD,3700,10,1,430,700
131764,BT 230 V,TRD,3700,3,4,5,2
131766,BT 230 V,TCBD,3700,1,16,8,327
131767,BT 230 V,TRS,9200,3,37,275,600
131768,BT 230 V,TRS,2300,15,1,27,7
131769,BT 230 V,TRD,7400,13,9,11,700
131771,BT 230 V,TRS,3700,1,99,47,702
131772,BT 230 V,TRS,7400,1,17,107,12
131773,BT 230 V,TCB,3700,14,3,2,12
131774,BT 230 V,TCB,3700,1,22,33,11
131775,BT 230 V,TRD,3700,3,37,391,23
131776,BT 230 V,TRS,3300,15,2,39,607
131778,BT 400 V,TGS,12000,1,18,102,602
131780,BT 230 V,TRS,3700,1,20,47,2
131781,BT 230 V,TGS,7400,1,4,102,3
131783,BT 230 V,TCB,3700,3,37,391,21
131784,BT 230 V,TRD,3700,6,9,14,801
131785,BT 230 V,TRD,3700,1,24,218,801
131786,BT 230 V,TRD,3700,1,24,217,10
131787,BT 230 V,TCB,3700,1,22,17,7
131788,BT 230 V,TRD,7400,1,12,18,8
131789,BT 230 V,TRS,3700,1,22,10,9
131792,BT 230 V,TCB,3700,1,10,538,12
131794,BT 230 V,TRS,3700,8,13,106,6
131796,BT 230 V,TRS,3700,9,1,14,32
131797,BT 230 V,TGS,3700,4,3,4,7
131798,BT 230 V,TGS,7400,1,24,107,601
131803,BT 230 V,TRD,3700,1,10,220,803
131804,BT 230 V,TRS,3700,1,21,228,25
131805,BT 230 V,TRD,3700,1,12,136,17
131806,BT 230 V,TRD,3700,1,13,5,11
131809,BT 230 V,TGS,3700,1,5,201,5
131810,BT 230 V,TRS,3700,1,10,210,9
131811,BT 230 V,TRS,3700,3,4,32,7
131812,BT 230 V,TGS,3700,10,1,430,700
131813,BT 230 V,TRT,7400,1,20,14,6
131814,BT 400 V,TRS,15000,3,37,386,16
131815,BT 230 V,TRS,7400,3,17,444,50
131817,BT 230 V,TCBT,3700,14,10,210,810
131818,BT 230 V,TRD,3700,1,22,220,1
131819,BT 230 V,TCB,3700,4,3,510,602
131820,BT 230 V,TRS,3700,1,17,27,13
131823,BT 230 V,TCBD,3700,3,16,209,605
131824,BT 230 V,TRS,4600,1,22,120,9
131825,BT 230 V,TRS,3700,16,1,30,7
131826,BT 230 V,TRD,4600,5,8,401,47
131827,BT 230 V,TGS,4600,1,22,118,1
131828,BT 230 V,TRS,4600,1,24,112,1
131829,BT 230 V,TRS,3700,7,1,128,4
131830,BT 230 V,TRD,3700,2,1,328,801
131831,BT 230 V,TRD,9200,3,37,273,812
131832,BT 230 V,TRS,4600,10,1,66,3
131833,BT 230 V,TRD,7400,1,18,209,6
131835,BT 230 V,TRD,3700,15,8,301,52
131836,BT 230 V,TRS,4600,11,12,26,602
131838,BT 230 V,TRS,3700,10,1,71,1
131839,BT 230 V,TRD,3700,1,10,328,15
131840,BT 230 V,TCB,3700,4,1,232,74
131841,BT 230 V,TCBT,3700,10,1,529,613
131843,BT 230 V,TCB,3700,13,1,116,24
131845,BT 230 V,TRS,3700,10,1,120,48
131846,BT 230 V,TRD,4600,19,1,421,47
131847,BT 230 V,TRD,3700,1,21,35,8
131849,BT 230 V,TRD,4600,3,5,4,17
131852,BT 230 V,TRD,3700,1,17,214,6
131855,BT 230 V,TCB,3700,12,1,20,10
131856,BT 230 V,TRS,7400,5,10,205,30
131857,BT 230 V,TGS,12000,3,17,366,77
131858,BT 230 V,TCB,3700,1,12,235,1
131860,BT 230 V,TRS,3700,8,1,25,21
131861,BT 230 V,TRD,4600,10,1,120,45
131862,BT 230 V,TRS,4600,3,37,341,24
131863,BT 230 V,TRS,3700,1,16,16,6
131864,BT 230 V,TCB,3700,13,1,115,45
131865,BT 230 V,TRS,3700,15,3,107,809
131866,BT 230 V,TCBD,3700,10,1,430,700
131867,BT 230 V,TRS,3700,4,5,202,30
131868,BT 230 V,TRS,3700,3,4,159,203
131869,BT 230 V,TGS,4600,3,37,273,807
131870,BT 230 V,TRS,3700,1,18,103,1
131871,BT 230 V,TCB,3700,1,11,69,618
131872,BT 230 V,TRD,3700,18,1,11,5
131878,BT 230 V,TRS,2300,12,1,7,12
131879,BT 230 V,TRS,3700,3,8,44,603
131880,BT 230 V,TRD,3700,15,1,11,2
131881,BT 230 V,TRD,3700,12,1,15,11
131882,BT 230 V,TCB,3700,11,12,7,4
131883,BT 230 V,TRS,3700,1,16,6,5
131884,BT 230 V,TCB,3700,15,8,202,54
131886,BT 230 V,TRD,3700,16,1,12,604
131887,BT 230 V,TGS,20000,1,9,22,10
131889,BT 230 V,TRS,4600,10,3,321,600
131890,BT 230 V,TRS,3700,1,10,120,9
131891,BT 230 V,TCB,3700,16,1,221,27
131892,BT 230 V,TRS,3700,3,3,3,1
131894,BT 230 V,TCB,3700,1,99,53,10
131895,BT 230 V,TRS,7400,1,24,110,3
131898,BT 230 V,TCB,3700,1,9,5,802
131899,BT 230 V,TRD,3700,3,16,103,18
131900,BT 230 V,TCB,3700,3,8,24,19
131901,BT 400 V,TRD,15000,10,1,305,56
131902,BT 230 V,TCB,3700,1,4,103,5
131903,BT 230 V,TRS,4600,10,1,732,801
131904,BT 230 V,TRS,3700,1,16,41,14
131905,BT 230 V,TCBD,3700,15,3,205,701
131908,BT 230 V,TRS,2200,1,10,124,5
131909,BT 230 V,TRD,4600,2,1,119,19
131910,BT 400 V,TRD,15000,1,99,7,606
131911,BT 230 V,TGS,7400,1,11,134,700
131912,BT 230 V,TRS,7400,10,1,340,51
131914,BT 230 V,TGS,3700,3,27,122,2
131915,BT 230 V,TRD,3700,16,6,215,604
131918,BT 230 V,TRS,3700,1,16,210,14
131921,BT 230 V,TRS,3700,1,13,9,1
131922,BT 230 V,TRS,3700,3,16,1,9
131924,BT 230 V,TRS,4600,1,24,113,2
131925,BT 230 V,TRD,3700,16,6,315,805
131926,BT 230 V,TRD,3700,1,22,130,7
131927,BT 230 V,TRD,9200,5,1,209,33
131928,BT 230 V,TRS,3700,16,6,313,48
131929,BT 230 V,TRS,3700,16,6,117,46
131930,BT 230 V,TRS,4600,1,12,9,7
131931,BT 230 V,TCBD,3700,3,6,10,12
131932,BT 230 V,TCB,3700,2,7,306,25
131933,BT 230 V,TRS,3700,10,3,28,609
131934,BT 230 V,TRS,3700,1,10,58,600
131935,BT 230 V,TCB,3700,3,11,5,15
131936,BT 230 V,TRS,3700,5,1,410,47
131938,BT 230 V,TRS,7400,3,17,845,600
131939,BT 230 V,TGS,4400,1,18,214,2
131943,BT 230 V,TRD,3700,1,13,336,45
131944,BT 230 V,TCB,3700,1,14,18,4
131946,BT 230 V,TGS,3700,3,37,384,801
131947,BT 230 V,TRS,3700,18,7,101,29
131948,BT 230 V,TRS,4600,4,1,132,10
131949,BT 230 V,TRD,7400,5,12,106,809
131950,BT 230 V,TRS,4600,1,17,218,24
131951,BT 230 V,TGS,3700,5,6,212,30
131952,BT 230 V,TRD,12000,15,3,104,600
131953,BT 230 V,TCBD,3700,13,1,206,601
131954,BT 230 V,TCB,3700,1,22,15,6
131955,BT 230 V,TCBD,3700,3,4,338,701
131956,BT 230 V,TCBT,3700,3,4,338,701
131957,BT 230 V,TRS,3700,3,37,132,15
131958,BT 230 V,TRS,4600,17,1,19,7
131959,BT 230 V,TRD,4600,10,1,317,55
131961,BT 230 V,TRS,3700,14,1,9,8
131962,BT 230 V,TRS,3700,1,18,216,600
131966,BT 230 V,TRS,3700,6,1,12,4
131968,BT 230 V,TCB,3700,5,8,102,59
131969,BT 230 V,TRD,7400,3,17,270,24
131970,BT 230 V,TCBD,3700,3,4,338,701
131971,BT 230 V,TRS,4600,17,1,32,14
131972,BT 230 V,TRS,3700,18,1,215,33
131973,BT 230 V,TRS,4600,6,5,2,5
131974,BT 230 V,TRS,3700,1,21,18,2
131977,BT 230 V,TCBT,3700,10,3,30,714
131978,BT 230 V,TRD,14500,9,5,3,2
131980,BT 230 V,TRD,3700,1,18,320,5
131981,BT 400 V,TRS,12000,1,24,3,3
131982,BT 230 V,TRS,3700,3,10,105,13
131984,BT 230 V,TRD,3700,15,2,35,1
131985,BT 230 V,TRD,7400,1,10,250,8
131986,BT 230 V,TCB,3700,18,1,16,802
131987,BT 230 V,TRS,7400,1,13,234,700
131988,BT 230 V,TRD,4600,4,1,131,15
131989,BT 230 V,TRS,4600,17,1,34,11
131990,BT 230 V,TRS,3700,1,20,36,2
131991,BT 230 V,TRS,3700,18,1,215,603
131992,BT 230 V,TRS,3700,10,6,11,819
131993,BT 230 V,TRS,2300,3,5,9,8
131994,BT 230 V,TCB,3700,3,37,291,19
131995,BT 230 V,TRD,4600,16,1,32,815
131996,BT 230 V,TRS,3700,3,37,285,29
131997,BT 230 V,TCBT,3700,3,16,319,606
131999,BT 230 V,TRS,4600,11,1,33,3
132001,BT 230 V,TRS,3700,3,9,205,54
132002,BT 230 V,TRS,3700,1,5,201,13
132004,BT 400 V,TRS,20000,1,7,205,13
132005,BT 230 V,TCBT,3700,14,1,216,43
132007,BT 230 V,TCBD,3700,3,16,213,33
132008,BT 230 V,TRS,3700,8,1,25,21
132009,BT 230 V,TRS,3700,3,37,443,72
132011,BT 230 V,TRS,4600,10,1,405,20
132012,BT 230 V,TRD,3700,19,1,204,31
132013,BT 230 V,TRD,3700,6,6,1,8
132014,BT 230 V,TRD,7400,10,1,46,2
132019,BT 230 V,TRS,3700,1,10,201,5
132020,BT 230 V,TCBT,3700,14,1,217,46
132021,BT 230 V,TRD,3700,1,10,230,14
132022,BT 230 V,TRS,3700,1,19,214,2
132023,BT 230 V,TRD,4600,3,37,343,60
132024,BT 230 V,TCB,2300,5,1,310,48
132026,BT 230 V,TCBD,3700,3,16,213,33
132027,BT 230 V,TRS,2300,1,21,33,600
132028,BT 230 V,TRS,30000,1,20,49,600
132032,BT 230 V,TCBD,3700,13,1,115,16
132033,BT 230 V,TCBD,3700,7,1,6,10
132034,BT 230 V,TRS,7400,10,3,221,607
132035,BT 230 V,TRD,10000,17,1,4,14
132036,BT 230 V,TCBT,3700,5,6,213,43
132037,BT 230 V,TRS,3700,3,9,205,54
132038,BT 230 V,TRS,3700,3,4,7,7
132039,BT 230 V,TRD,3700,1,11,76,605
132041,BT 230 V,TRS,3700,18,10,8,12
132042,BT 230 V,TRS,4600,1,24,112,1
132043,BT 230 V,TRD,7400,1,12,125,16
132045,BT 230 V,TRS,3700,3,5,5,8
132046,BT 230 V,TRS,2300,5,1,208,33
132047,BT 230 V,TRS,4600,1,6,201,601
132048,BT 230 V,TCBD,3700,2,7,3,800
132049,BT 230 V,TRS,3700,7,1,225,27
132050,BT 400 V,TRD,35000,10,1,61,20
132051,BT 230 V,TRD,4600,3,17,146,14
132052,BT 230 V,TRS,3700,10,2,107,600
132053,BT 230 V,TRT,3700,1,17,214,1
132055,BT 230 V,TRS,2200,1,18,211,10
132056,BT 230 V,TCB,3700,1,24,212,4
132057,BT 230 V,TRT,4600,1,14,211,7
132058,BT 230 V,TRS,12000,6,4,1,8
132059,BT 230 V,TCB,3700,1,18,209,11
132060,BT 230 V,TRD,3700,1,21,5,5
132061,BT 230 V,TCBD,3700,11,12,234,804
132062,BT 230 V,TRD,3700,18,1,126,800
132063,BT 230 V,TCB,3700,1,21,236,800
132064,BT 230 V,TRS,4600,1,24,108,8
132065,BT 230 V,TRS,3700,10,2,108,45
132066,BT 230 V,TRD,4600,10,1,340,26
132067,BT 230 V,TRD,3700,1,12,104,3
132069,BT 230 V,TRS,3700,1,20,47,2
132073,BT 230 V,TRS,2300,1,18,218,11
132075,BT 230 V,TRS,4600,1,10,124,5
132076,BT 230 V,TCBT,3700,3,17,645,117
132077,BT 230 V,TRD,4600,10,3,309,6
132078,BT 230 V,TCB,3700,3,9,3,602
132082,BT 230 V,TRS,3700,3,5,11,6
132083,BT 230 V,TRS,3700,3,10,3,16
132086,BT 230 V,TRD,6000,1,10,59,8
132087,BT 230 V,TRD,3700,1,24,210,10
132088,BT 230 V,TCB,3700,12,1,8,5
132089,BT 230 V,TRS,3700,10,1,229,29
132090,BT 230 V,TGS,3700,10,3,221,805
132091,BT 230 V,TRS,3700,4,1,10,13
132092,BT 230 V,TCB,3700,6,1,230,15
132093,BT 230 V,TRS,3700,10,3,203,36
132095,BT 230 V,TRS,3700,18,10,14,701
132097,BT 230 V,TCB,3700,4,10,206,801
132098,BT 230 V,TRS,4600,16,6,203,8
132099,BT 230 V,TRS,4600,10,1,220,24
132100,BT 230 V,TRS,3700,10,1,732,801
132102,BT 230 V,TRS,4600,8,1,19,12
132107,BT 230 V,TRS,4600,1,99,47,702
132108,BT 230 V,TCB,3700,16,6,118,66
132109,BT 230 V,TRS,3700,16,6,111,6
132110,BT 230 V,TRS,3700,16,6,211,34
132114,BT 230 V,TRS,4600,3,37,132,10
132115,BT 230 V,TRS,3700,3,16,108,43
132116,BT 230 V,TCBT,3700,10,1,430,700
132117,BT 230 V,TGS,3700,10,1,69,16
132119,BT 230 V,TRS,4600,3,17,171,36
132120,BT 230 V,TGS,3700,3,17,99,25
132121,BT 230 V,TRD,4600,10,1,139,62
132122,BT 230 V,TRS,3700,1,99,47,702
132123,BT 230 V,TCB,3700,4,1,21,5
132124,BT 230 V,TGS,3700,10,1,430,700
132125,BT 230 V,TRS,3700,4,1,134,600
132126,BT 230 V,TCBT,3700,5,14,107,12
132129,BT 230 V,TRS,4600,1,11,234,5
132130,BT 230 V,TRS,3700,15,3,205,701
132132,BT 230 V,TRS,3700,14,5,109,600
132134,BT 230 V,TCBD,3700,12,1,17,8
132135,BT 230 V,TRS,7400,1,24,112,1
132137,BT 230 V,TRD,7400,11,12,7,11
132138,BT 230 V,TRD,7400,10,1,152,18
132141,BT 230 V,TRD,4600,1,10,168,26
132142,BT 230 V,TRS,3700,1,22,16,7
132143,BT 230 V,TCB,3700,11,12,2,17
132144,BT 230 V,TCB,2300,10,3,30,614
132145,BT 230 V,TCBT,3700,5,8,206,20
132146,BT 230 V,TRD,9200,16,1,15,5
132147,BT 230 V,TGS,7400,3,4,16,7
132148,BT 230 V,TCB,3700,1,12,220,18
132149,BT 230 V,TRS,3700,10,1,333,38
132150,BT 230 V,TRD,7400,1,14,6,4
132151,BT 230 V,TRS,3700,3,4,146,1
132153,BT 230 V,TRD,3700,11,1,30,13
132154,BT 230 V,TRS,4600,2,7,105,52
132155,BT 230 V,TCB,3700,5,3,2,7
132160,BT 230 V,TRD,3700,17,13,203,804
132161,BT 230 V,TRD,3700,1,17,111,5
132162,BT 230 V,TCB,3700,3,4,131,7
132163,BT 230 V,TRS,7400,1,24,208,6
132164,BT 230 V,TCB,3700,3,17,60,25
132165,BT 230 V,TCBT,3700,3,37,217,310
132166,BT 230 V,TRS,4600,5,14,208,36
132167,BT 230 V,TRD,7400,1,18,205,3
132169,BT 230 V,TCBD,3700,10,1,430,700
132170,BT 230 V,TCBD,3700,15,2,30,2
132171,BT 230 V,TGS,3700,5,1,113,700
132172,BT 230 V,TRD,3700,3,37,236,20
132173,BT 230 V,TGS,12000,3,37,192,11
132176,BT 230 V,TCBD,3700,10,1,430,700
132177,BT 230 V,TRS,4600,6,2,3,3
132180,BT 230 V,TCB,3700,3,1,12,6
132181,BT 230 V,TRD,7400,16,6,408,802
132182,BT 230 V,TCBT,3700,3,37,284,61
132183,BT 230 V,TCB,3700,14,3,205,60
132185,BT 230 V,TRS,3700,10,1,229,31
132189,BT 230 V,TRT,3700,1,13,11,4
132190,BT 230 V,TRD,4600,1,99,251,3
132191,BT 230 V,TRD,3700,15,1,139,11
132192,BT 230 V,TCBD,3700,5,14,103,9
132193,BT 230 V,TRD,4600,3,5,1,2
132194,BT 230 V,TCB,3700,14,10,106,801
132195,BT 230 V,TRS,3700,5,12,109,8
132197,BT 230 V,TCBT,2300,6,7,2,814
132199,BT 230 V,TRS,4600,3,16,203,8
132201,BT 230 V,TRD,6000,5,12,202,26
132202,BT 230 V,TCB,3700,13,9,103,704
132204,BT 230 V,TRS,3700,10,3,15,13
132209,BT 230 V,TGS,12000,1,16,40,15
132211,BT 230 V,TRD,3700,15,2,15,6
132212,BT 230 V,TRS,4600,1,24,125,2
132214,BT 230 V,TRS,4600,1,7,103,2
132215,BT 400 V,TRD,25000,3,37,425,276
132218,BT 230 V,TRS,3700,10,1,8,7
132219,BT 230 V,TRD,3700,1,10,43,5
132221,BT 230 V,TRD,3700,10,1,433,13
132223,BT 230 V,TRS,3700,10,1,73,2
132226,BT 230 V,TCB,3700,1,12,10,3
132227,BT 230 V,TCB,3700,1,21,43,5
132228,BT 230 V,TRS,3700,1,11,238,11
132229,BT 230 V,TCB,3700,1,10,201,7
132230,BT 230 V,TRD,3700,11,12,127,605
